airport,airport_name,city,state,lat,long,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,462,104,25.92,4.11,46.6,0,27.36,0,1
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,1041,300,94.47,0,59.42,0,146.11,20,5
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,60,17,1.91,1,10.37,0,3.72,0,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,794,235,43.75,4.55,100.52,6.24,79.95,36,7
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,454,98,23.61,8.32,30.52,0.06,35.49,3,7
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,589,141,36.92,8.2,54.69,0,41.19,1,6
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,1063,153,49.14,0,37.88,0,65.99,11,9
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,62,11,3.41,0,3.09,0,4.49,0,1
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,817,206,26.96,2.8,140.24,0.94,35.06,22,1
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,447,86,15.32,2.35,25.94,0,42.39,4,4
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,12358,2519,675.52,122.76,736.13,8.48,976.12,185,94
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,150,21,6.6,0,9.11,0,5.29,0,3
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,56,9,3.54,0,3.94,0,1.52,1,2
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,495,84,35.28,6.03,18.52,0,24.17,0,4
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,614,148,44.83,8.42,37.37,0,57.39,5,5
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,12263,2461,600.18,103.51,872.64,1.44,883.24,159,66
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,145,20,7.16,0,7.24,0,5.6,0,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,58,22,4.94,0,16.05,0.21,0.8,1,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,520,83,28.68,2.16,38.69,0,13.47,0,2
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,1067,246,69.17,0,57.11,0,119.72,15,1
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,62,11,4.31,0.02,6.67,0,0,0,1
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,819,195,31.27,3.86,120.33,0,39.54,12,3
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,384,96,20.08,6.11,28.78,0,41.03,12,2
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,660,130,33.37,7.01,50.76,0,38.86,23,2
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,11392,1038,404,25.82,260.19,6.75,341.24,226,4
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,115,10,6.28,0,1.72,0,2,0,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,55,9,1.91,0,4.58,0,2.51,0,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,503,40,20.23,4.44,8.35,0,6.97,3,1
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,937,99,32.21,0,17.94,0,48.85,3,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,50,10,3.32,0.24,5.05,0,1.38,0,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,743,98,30.74,3.25,40.29,1.87,21.85,54,1
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,327,47,12.86,0.95,13.17,0,20.02,5,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,531,37,16.13,0.12,10.13,0,10.62,9,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,12057,1370,426.12,22.9,448.47,4.07,468.44,25,13
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,120,7,3.93,0,1.07,0,2,0,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,58,8,2.51,0,5.49,0,0,0,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,609,55,24.8,1.68,15.38,0,13.14,0,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,927,142,43.01,0,21.64,0,77.35,3,1
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,546,51,13.77,1.97,12.99,0,22.28,1,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,69,14,3.57,0,4.88,0,5.55,0,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,747,93,19.11,1.72,34.67,0.07,37.42,3,1
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,392,68,26.73,0.9,16.37,0,24,4,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,11106,851,302.7,10.05,222.16,8.65,307.45,5,7
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,116,7,2.51,0,2.31,0,2.18,1,1
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,55,2,2,0,0,0,0,0,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,496,14,9.66,0,0.71,0,3.64,0,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,880,101,32.09,0,14.91,0,54,2,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,68,6,1.95,0,2.2,0,1.86,0,1
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,609,41,10.13,0,13.39,2,15.48,2,0
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,402,43,13.07,1,5.99,0,22.94,1,1
DFW, Dallas/Fort Worth International (DFW),Fort Worth,TX,32.898,-97.04002,625,43,18.44,0.35,4.28,0,19.94,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,531,93,34.06,0,29.48,1.28,28.18,4,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,31,13,3.53,0.43,8.24,0,0.8,1,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,119,38,16.74,0,6.7,0.98,13.57,2,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,4157,586,196.97,31.26,158.79,0,198.97,28,3
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,834,171,73.69,0,25.02,0,72.29,27,5
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,98,29,11.26,0,6.33,0,11.41,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,778,167,24.05,0.95,116.04,0,25.96,19,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,2432,519,94.49,35.31,121.07,0,268.13,99,7
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,137,33,17.71,0.9,4.44,0,9.94,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,591,115,36.76,2.18,24.73,0,51.33,10,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,763,90,33.76,0,12.49,0,43.75,15,2
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,68,12,4.8,0,2.96,0,4.24,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,745,101,24.43,1,38.82,0.03,36.72,8,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,2352,280,72.6,12.7,58.37,1,135.33,23,2
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,140,22,6.27,0.69,5.44,0,9.61,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,483,49,19.17,0,22.23,0,7.6,2,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,28,3,1,0,2,0,0,1,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,108,28,10.78,0.75,10.96,0.64,4.87,3,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,3992,269,86.9,21.3,68.23,0,92.56,16,4
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,531,57,24.06,0.65,10.45,0,21.84,1,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,594,113,41.84,2.45,34.96,0.17,33.58,6,3
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,31,7,1.37,0,4.69,0,0.94,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,116,37,16.65,1.49,7.08,0,11.78,4,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,4825,537,157.31,25.36,143.54,0,210.79,26,7
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,734,134,40.41,0,25.2,0,68.39,22,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,81,22,6.65,0,6.48,0,8.87,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,841,169,35.62,0.65,84.5,0,48.23,20,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,2885,538,90.86,18.71,172.84,2.08,253.51,75,5
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,157,24,4.37,0.61,8.18,0,10.85,1,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,639,131,36.53,3.12,32.65,0,58.71,10,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,509,106,32.61,1.97,29.48,0.5,41.45,3,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,30,11,2.43,0,7.86,0,0.71,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,110,36,15.11,0,5.78,1,14.11,1,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,4650,688,261.25,43.96,132.93,0,249.86,147,5
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,660,103,34.46,0,9.56,0,58.98,19,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,90,25,8.06,0,5.52,0,11.41,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,802,143,33.03,0.38,59.27,0,50.32,11,2
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,2806,490,104.58,20.35,74.8,0,290.27,36,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,120,11,4.75,0,3.66,0,2.6,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,618,140,48.14,3.52,18.36,0,69.97,3,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,572,94,39.08,2.24,29.88,0.37,22.43,4,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,49,6,1.18,0,3.86,0,0.96,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,124,45,20.99,1.53,1.39,0,21.1,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,5195,597,220.37,15.35,131.93,1,228.35,2,2
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,851,162,55.07,0,14.49,0,92.44,10,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,109,17,4.13,0,5.41,0,7.46,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,756,168,36.57,1.99,75.83,0.53,53.08,57,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,2752,327,72.27,4.76,68.41,0.18,181.39,2,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,145,23,8.6,0.23,4.77,0,9.4,0,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,628,144,64.21,2.11,14.78,0,62.89,1,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,514,145,44.6,11.38,40.57,1.43,47.01,8,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,59,11,2.38,0,7.1,0,1.52,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,120,53,21.9,1,4.29,0.36,25.46,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,4912,561,169.99,20.96,144.73,0,225.32,4,16
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,399,39,11.65,0,7.01,0,20.34,4,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,116,42,10.83,0.07,13.91,0,17.19,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,802,202,41.83,4.52,79.94,1.14,74.57,29,2
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,3201,500,104.63,16.17,78.45,1,299.75,18,9
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,124,34,12.19,1.94,6.72,0,13.15,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,628,167,56.04,0.16,24.51,0.69,85.59,5,4
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,391,76,28.88,0,10.19,0,36.93,6,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,123,39,4.43,0.8,14.86,0,18.92,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,828,203,24,3.35,140.41,0.56,34.67,21,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,3233,522,100.71,27.26,63.91,0,330.13,16,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,519,151,42.55,12.02,39.01,1.01,56.42,14,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,62,10,2.38,0,4.63,0,3,0,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,124,53,26.82,2.48,2.69,0,21,3,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,4898,636,182.39,27.49,187.14,2.96,236.02,1,6
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,124,31,5.22,1.34,12.01,0,12.42,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,642,193,61.08,3.32,32.37,0.05,96.18,2,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,531,106,32.99,6.51,35.51,1,29.99,4,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,58,4,0,0,2,0,2,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,124,27,13.28,1.23,2.51,0,9.97,1,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,5112,475,155.05,20.5,118.29,2.67,178.48,3,2
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,461,70,22.42,1,5.97,0,40.62,8,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,117,23,7.81,0.62,6.8,0,7.78,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,827,163,28.52,6.05,92.42,0.39,35.62,20,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,3436,570,121.41,30.4,93.23,1,323.96,23,2
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,155,32,6.06,2.88,14.68,0,8.39,11,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,632,169,52.08,5.79,19.18,0,91.95,7,2
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,483,65,24.92,2.91,19.02,0,18.16,24,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,60,5,0,0,4,0,1,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,116,23,9.71,0,6.81,0,6.48,5,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,4794,347,131.81,11.16,101.72,0,102.32,62,9
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,513,59,23.54,0,5.43,0,30.03,8,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,120,6,4.17,0,1.52,0,0.31,3,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,755,115,35.35,2.92,46.34,0,30.39,64,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,2950,368,86.54,27.2,52.35,0,201.91,4,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,197,31,14.1,0,12.73,0,4.16,7,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,586,71,30.49,0,11.7,0,28.81,7,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,498,56,22.11,0.75,22.22,1,9.92,1,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,62,7,5.2,0,1.8,0,0,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,120,15,8.7,0.78,0.92,1.35,3.24,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,5030,398,134.73,8.01,104.19,1.81,149.26,0,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,426,70,23.8,0,9.09,0,37.11,7,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,183,23,5.42,0,7.61,0,9.98,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,615,75,29.94,1.39,14.13,1.38,28.16,0,1
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,113,11,2.34,0,1.55,0,7.1,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,780,80,12.04,1.59,31.5,0.1,34.78,6,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,3400,499,93.04,8.69,85.49,1.61,310.17,20,2
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,458,62,23.99,1.45,29.96,0,6.59,1,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,60,3,0.89,1.11,0.19,0,0.81,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,116,11,7.91,0,1.46,0,1.63,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,4614,230,75.84,4.01,78.02,1,71.13,0,3
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,239,20,9.33,0,3.17,0,7.5,11,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,90,8,2.02,0,3,0,2.98,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,761,65,16.02,0,30.28,2,16.7,2,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,3443,489,97.84,7.14,119.2,0.7,264.11,9,4
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,169,12,3.07,0,3.96,0,4.97,0,0
DTW,Detroit Metro Wayne County (DTW),Detroit,MI ,42.22531,-83.34776,556,57,18.93,0.42,13.45,0,24.21,0,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,643,170,26.38,1.16,113.7,0.9,27.86,10,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,111,48,3.16,2.03,37.6,0,5.2,1,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,863,301,68.76,0.11,155.56,1.07,75.49,25,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,378,106,17.13,7.43,73.49,0,7.95,9,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,2132,706,74.99,7.63,395.67,0,227.71,106,5
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,186,61,6.08,0,52.47,0.63,1.83,14,1
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,64,44,7.45,1,23.9,0,11.65,2,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,4262,1078,235.38,17.69,592.69,1,231.24,36,6
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,195,77,9.36,1.46,44.98,0,21.19,2,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,444,141,31.35,19.84,57.73,0,32.08,14,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,1745,481,34.53,4.65,311.13,0,130.69,148,11
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,168,52,8.54,0,41.42,0,2.04,8,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,64,23,5.31,5.3,10.57,0,1.81,7,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,4010,862,182.17,12.72,508.3,0,158.82,115,12
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,170,52,4.36,10.05,18.01,0,19.58,7,1
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,555,142,23.34,0.18,102.7,0,15.77,21,1
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,100,25,4.38,1.38,16.72,0,2.52,4,2
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,765,246,48.41,0.48,148.78,0.36,47.97,39,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,353,97,12.68,4.05,73.2,0,7.06,1,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,390,88,16.83,14.49,35.16,0,21.51,23,4
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,630,225,40.79,3.31,149.27,1.31,30.33,34,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,140,48,9.92,0,33.06,0,5.03,5,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,891,329,66.48,0.42,179.58,0.09,82.44,36,1
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,446,137,20.99,5.71,101.38,0,8.92,12,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,1928,616,70.72,5.86,391.38,0,148.03,200,5
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,209,81,11.23,0.38,63.35,0,6.04,7,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,40,23,5.57,2.61,8.39,0,6.43,1,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,4939,1246,232.53,20.64,689.61,0,303.22,198,6
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,218,91,10.78,5.19,51.63,0.51,22.88,12,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,492,157,26.2,16.89,82.06,0,31.84,34,1
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,563,174,23.64,3.9,115.12,0,31.33,7,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,150,49,6.03,0,39.87,0,3.1,1,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,835,294,69.31,1,152.09,1.65,69.95,12,1
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,506,200,33.42,16.67,116.78,0,33.13,22,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,2048,664,62.72,6.96,408.54,0,185.77,75,2
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,214,68,13.04,0,47.31,0.5,7.16,6,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,123,51,15.12,11.07,20,0,4.81,3,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,4635,1209,207.76,11.52,713.59,0,276.14,6,5
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,220,74,8.88,9.19,38.26,0,17.67,0,0
EWR,Newark Liberty International (EWR),Newark,NJ ,40.68953,-74.17446,499,172,30.02,17.52,86.58,0,37.88,7,0
